id,cena,tip,po_izn,lokacija,grad,opstina,naselje,ulica,povrsina,stanje,sprat,godina,spratnost,uknjizenost,grejanje,sobnost,parking,garaza,useljivo,lift,infrastruktura,tipobjekata,namestenost,opremljenost,unutrasnje,tipobjekta,kupatila,plac,etaza,url,kombinovana-lokacija,rastojanje,trajanje
8305,119900.0,stan,prodaja,"Blok 45, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 45,Jurija Gagarina,50.0,uobičajeno stanje,8,,13.0,da,centralno grejanje,1.0,ne,,,1.0,terasa,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-45-novi-beograd-beograd/jednoiposoban-stan/64b68044a9bf1860870047bd,"Jurija Gagarina,Novi Beograd",8.759,19.583333333333332
8306,240000.0,stan,prodaja,"Blok 23, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 23,Bulevar Arsenija Čarnojevića,60.0,uobičajeno stanje,11,,12.0,da,centralno grejanje,2.0,ne,,,1.0,"podrum, terasa",,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-23-novi-beograd-beograd/dvoiposoban-stan/643fd9ab4293f1a5f20e01ce,"Bulevar Arsenija Čarnojevića,Novi Beograd",4.347,11.05
8307,260000.0,stan,prodaja,"Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Peđe Milosavljevica,90.0,renovirano,2,,6.0,da,centralno grejanje,4.0,da,,,1.0,terase (2),,,"kablovska, TV, klima","kupatilo, toalet, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-novi-beograd-beograd/cetvorosoban-stan/64dce607dc64d165520a5d37,"Peđe Milosavljevica,Novi Beograd",9.035,16.416666666666668
8308,169900.0,stan,prodaja,"Blok 38, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 38,Bulevar Arsenija Čarnojevića,72.0,,6,,8.0,da,centralno grejanje,2.0,ne,,da,1.0,"podrum, lođa",,prazno ,"kablovska, klima","kupatilo, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-38-novi-beograd-beograd/dvoiposoban-stan/64677c43f7667e97f60494ba,"Bulevar Arsenija Čarnojevića,Novi Beograd",4.347,11.05
8328,388850.0,stan,prodaja,"Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Bulevar despota Stefana,101.0,,3,2023.0,5.0,da,centralno grejanje,3.0,da,1 garažno mesto,,1.0,terasa,,,"internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/beograd-centar-stari-grad-opstina-beograd/trosoban-stan/641dca3d12d87317fe0b1be9,"Bulevar despota Stefana,Stari Grad opština",0.939,4.133333333333334
8329,405000.0,stan,prodaja,"Obilićev Venac, Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Obilićev venac,110.0,renovirano,5,,5.0,da,podno grejanje,2.0,ne,,,1.0,sauna,,prazno ,klima,kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/obilicev-venac-beograd-centar-stari-grad-opstina-beograd/dvosoban-stan/64462d12cda5382bad0423f4,"Obilićev venac,Stari Grad opština",1.293,6.616666666666666
8330,294500.0,stan,prodaja,"Donji Dorćol, Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Carigradska,66.0,novo,1,,5.0,da,centralno grejanje,3.0,ne,1 garažno mesto,,1.0,,,prazno ,"telefon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/donji-dorcol-dorcol-stari-grad-opstina-beograd/trosoban-stan/641ef20ca6ec92780b06efb5,"Carigradska,Stari Grad opština",0.937,4.2
8331,385000.0,stan,prodaja,"Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Kosovska,81.0,,1,1950.0,5.0,da,centralno grejanje,3.0,ne,,,1.0,,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/beograd-centar-stari-grad-opstina-beograd/trosoban-stan/64468dcba1e4be641507afee,"Kosovska,Stari Grad opština",0.718,3.933333333333333
8332,230000.0,stan,prodaja,"Donji Dorćol, Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Dunavski kej,70.0,,5,,6.0,da,centralno grejanje,2.0,ne,,,1.0,"terasa, lođa",,prazno ,"telefon, kablovska, internet, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/donji-dorcol-dorcol-stari-grad-opstina-beograd/dvosoban-stan/6495aae09584d5ef0e0a85ca,"Dunavski kej,Stari Grad opština",2.246,7.466666666666667
8333,234500.0,stan,prodaja,"Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Strahinjića Bana,67.0,renovirano,3,,3.0,da,etažno grejanje,3.0,ne,,,0,terasa,,,interfon,kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/dorcol-stari-grad-opstina-beograd/trosoban-stan/6496ea22366c4ea3c6099f94,"Strahinjića Bana,Stari Grad opština",0.978,4.083333333333333
8334,299000.0,stan,prodaja,"Skupština, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Skupština,Kosovska,60.0,uobičajeno stanje,1,,4.0,da,etažno grejanje,2.0,da,,da,0,"podrum, terasa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/skupstina-stari-grad-opstina-beograd/dvoiposoban-stan/648c65ee66d0e76230087dd9,"Kosovska,Stari Grad opština",0.718,3.933333333333333
8335,598000.0,stan,prodaja,"Trg Republike, Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Bulevar despota Stefana,109.0,uobičajeno stanje,4,,6.0,da,centralno grejanje,4.0,ne,,,1.0,terasa,,prazno ,"telefon, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/trg-republike-beograd-centar-stari-grad-opstina-beograd/cetvorosoban-stan/646f63502343b5674b0a8ccc,"Bulevar despota Stefana,Stari Grad opština",0.939,4.133333333333334
8336,360000.0,stan,prodaja,"Obilićev Venac, Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Maršala Birjuzova,115.0,uobičajeno stanje,2,1939.0,5.0,da,centralno grejanje,3.0,da,,da,1.0,"podrum, lođa",,prazno ,"telefon, kablovska, internet, interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/obilicev-venac-beograd-centar-stari-grad-opstina-beograd/trosoban-stan/644167a34f02298fcf00999f,"Maršala Birjuzova,Stari Grad opština",0.884,3.533333333333333
8337,520000.0,stan,prodaja,"Kopitareva Gradina, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Kopitareva Gradina,hilandarska,150.0,renovirano,3,1935.0,4.0,da,centralno grejanje,4.0,ne,,,0,"podrum, terasa",,,"kablovska, interfon, TV, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač","kupatila (2), toalet, kuhinja ",,2.0,,,https://www.4zida.rs/prodaja-stanova/kopitareva-gradina-stari-grad-opstina-beograd/cetvorosoban-stan/64493bf521b8558d6b08f079,"hilandarska,Stari Grad opština",0.861,4.783333333333333
8338,235000.0,stan,prodaja,"Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Gospodar Jevremova,63.0,uobičajeno stanje,2,1937.0,4.0,da,centralno grejanje,2.0,da,,,0,terasa,,prazno ,"telefon, interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/dorcol-stari-grad-opstina-beograd/dvosoban-stan/627522014c9a09095d5b6733,"Gospodar Jevremova,Stari Grad opština",0.564,2.6666666666666665
8339,3000.0,stan,prodaja,"Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Palmotićeva,141.0,uobičajeno stanje,2,,5.0,da,centralno grejanje,5.0,da,,,1.0,"terasa, lođa",,prazno ,"telefon, kablovska, internet, interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/beograd-centar-stari-grad-opstina-beograd/petosoban-stan/649a0294805aca0045063b47,"Palmotićeva,Stari Grad opština",1.089,5.483333333333333
8340,489000.0,stan,prodaja,"Skupština, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Skupština,Skupština,164.0,,5,,5.0,,grejanje na struju,5.0,ne,,,0,terasa,,namešteno ,,"kupatila (2), toalet ",,2.0,,,https://www.4zida.rs/prodaja-stanova/skupstina-stari-grad-opstina-beograd/petosoban-stan/6423e82f8516a401e30128cc,"Skupština,Stari Grad opština",0.832,2.8
8341,139000.0,stan,prodaja,"Skadarlija, Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Francuska,50.0,,-1,1930.0,5.0,da,norveški radijatori,2.0,ne,,,0,,,namešteno ,,"kupatilo, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/skadarlija-beograd-centar-stari-grad-opstina-beograd/dvosoban-stan/64c2825a3e9f4ea53009c7c2,"Francuska,Stari Grad opština",0.267,1.2833333333333334
8342,225000.0,stan,prodaja,"Politika, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Politika,Makedonska,74.0,održavano,-1,,-1.0,da,,2.0,ne,,da,0,,,,,kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/politika-stari-grad-opstina-beograd/dvosoban-stan/64c38a5867697a7fb00e1ba8,"Makedonska,Stari Grad opština",0.419,2.783333333333333
8343,495000.0,stan,prodaja,"Beograd centar, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Beograd centar,Knez Danilova,201.0,novo,6,,6.0,da,centralno grejanje,5.0,da,1 garažno mesto,,1.0,"terasa, lođa",,prazno ,"telefon, kablovska, internet, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/beograd-centar-stari-grad-opstina-beograd/petoiposoban-stan/6425568785e1a301a107be4b,"Knez Danilova,Stari Grad opština",2.493,10.2
8344,229000.0,stan,prodaja,"Bajlonijeva Pijaca, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Bajlonijeva Pijaca,Cara Uroša,82.0,,4,,4.0,da,centralno grejanje,3.0,da,,,1.0,"terasa, lođa",,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/bajlonijeva-pijaca-stari-grad-opstina-beograd/trosoban-stan/649c0694f340baad24089a7b,"Cara Uroša,Stari Grad opština",1.584,5.866666666666666
8345,139000.0,stan,prodaja,"Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Strahinjića Bana,44.0,uobičajeno stanje,5,,5.0,da,centralno grejanje,1.0,ne,,,1.0,"podrum, terasa",,prazno ,,,,,,,https://www.4zida.rs/prodaja-stanova/dorcol-stari-grad-opstina-beograd/jednosoban-stan/649c0b29f340baad24089b40,"Strahinjića Bana,Stari Grad opština",0.978,4.083333333333333
8346,350000.0,stan,prodaja,"Terazije, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Terazije,Nušićeva,84.0,,1,,4.0,da,etažno grejanje,3.0,ne,,,0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/terazije-stari-grad-opstina-beograd/trosoban-stan/64c3a0fba7abbcf47d01ac4e,"Nušićeva,Stari Grad opština",0.396,2.183333333333333
8429,192000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Dimitrija tucovic 42,67.0,luksuzno,2,2020.0,6.0,da,centralno grejanje,3.0,ne,,,1.0,"alarm, terasa, lođa",,,"telefon, kablovska, TV, klima, centralna klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, rerna, šporet, ležaj, plakar, ugradni plakar","kupatilo, toalet, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/trosoban-stan/62d07a82483a06c4c8025826,"Dimitrija tucovic 42,Zvezdara opština",3.248,11.4
8430,333000.0,stan,prodaja,"Zvezdara, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Zvezdara,Zvezdara,111.0,,-1,2006.0,-1.0,,,3.0,ne,,,0,terasa,,namešteno ,klima,"kupatilo, toalet ",,1.0,,,https://www.4zida.rs/prodaja-stanova/zvezdara-zvezdara-opstina-beograd/trosoban-stan/6492a79a9332b48fa9016a91,"Zvezdara,Zvezdara opština",7.776,20.983333333333334
8431,68000.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Gospodara Vučića,52.0,renovirano,-2,,4.0,da,,2.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/dvosoban-stan/6380a4c99055da2ed40d58ff,"Gospodara Vučića,Zvezdara opština",4.862,14.633333333333333
8432,98500.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Učitelja Dragutina Prokića,63.0,,2,,2.0,da,grejanje na struju,2.0,ne,,,0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/637cb054a43231f7830dd7e8,"Učitelja Dragutina Prokića,Zvezdara opština",9.086,20.516666666666666
8433,123990.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Jovanke Radaković,62.0,,2,,3.0,da,etažno grejanje,3.0,ne,,,0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/6379101f1f309f57e4056764,"Jovanke Radaković,Zvezdara opština",5.803,16.35
8434,89000.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Radoja Domanovića,52.0,,2,,2.0,da,centralno grejanje,2.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/dvoiposoban-stan/5f9986696335e928e9208743,"Radoja Domanovića,Zvezdara opština",3.909,12.516666666666667
8435,155000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Kraljice Marije,80.0,,2,,3.0,da,grejanje na struju,3.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/troiposoban-stan/5db1ba742731716cc03b3713,"Kraljice Marije,Zvezdara opština",2.17,8.516666666666667
8436,89500.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Milana Rakića,26.0,uobičajeno stanje,3,,8.0,da,centralno grejanje,0.0,ne,,da,1.0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/garsonjera/6492b3f1f4209c5fe30098bb,"Milana Rakića,Zvezdara opština",5.045,14.75
8437,176800.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Učiteljsko Naselje,68.0,novo,1,,5.0,da,grejanje na gas,2.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/dvoiposoban-stan/64ba42c851fdc7bb710fda59,"Učiteljsko Naselje,Zvezdara opština",8.82,18.366666666666667
8438,165600.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Učiteljsko Naselje,56.0,novo,0,,5.0,da,podno grejanje,2.0,da,1 garažno mesto,,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/dvosoban-stan/64ba42c851fdc7bb710fda5c,"Učiteljsko Naselje,Zvezdara opština",8.82,18.366666666666667
8439,168000.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Despota Olivera,69.0,uobičajeno stanje,14,,14.0,da,centralno grejanje,2.0,ne,,da,2.0,terasa,,prazno ,,"kupatilo, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/dvosoban-stan/63f754db94b348623107899e,"Despota Olivera,Zvezdara opština",4.605,16.016666666666666
8440,124850.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Gospodara Vučića,38.0,novo,3,2023.0,6.0,da,etažno grejanje,1.0,ne,1 garažno mesto,,1.0,terasa,,prazno ,"kablovska, internet, interfon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/jednoiposoban-stan/64ba6beb804819f79f094cca,"Gospodara Vučića,Zvezdara opština",4.862,14.633333333333333
8441,81900.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevo,47.0,,0,,3.0,da,etažno grejanje,2.0,ne,,,0,terasa,,prazno ,interfon,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvoiposoban-stan/64ba6d30804819f79f094d67,"Mirijevo,Zvezdara opština",8.921,23.316666666666666
8442,118000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Predraga Vasića,60.0,uobičajeno stanje,1,,3.0,da,grejanje na gas,1.0,ne,,da,0,,,prazno ,"telefon, kablovska, internet",,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/jednoiposoban-stan/646b5337d1c3faf9a80a627e,"Predraga Vasića,Zvezdara opština",6.616,19.55
8443,194000.0,stan,prodaja,"Mirijevo III, Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Mirijevo,143.0,novo,1,,3.0,da,etažno grejanje,3.0,ne,,da,1.0,terasa,,prazno ,"telefon, kablovska",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-iii-mirijevo-zvezdara-opstina-beograd/trosoban-stan/64ba6ed2fc49f422db0fe12a,"Mirijevo,Zvezdara opština",8.921,23.316666666666666
8444,85000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Vitezova Karađorđeve zvezde,40.0,renovirano,-1,,2.0,da,,1.0,ne,,,0,,,namešteno ,klima,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/jednoiposoban-stan/64e202f83a17ea27f00c8232,"Vitezova Karađorđeve zvezde,Zvezdara opština",8.347,18.283333333333335
8445,155000.0,stan,prodaja,"Gradska Bolnica, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Gradska Bolnica,Dimitrija Tucovića,66.0,,6,,8.0,da,,2.0,ne,,,1.0,"podrum, terasa",,,"kablovska, interfon, TV, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/gradska-bolnica-zvezdara-opstina-beograd/dvoiposoban-stan/6492e77e92ec818b990c5d89,"Dimitrija Tucovića,Zvezdara opština",3.49,10.75
8446,179000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Ruzveltova,56.0,,1,,3.0,da,,3.0,ne,,,0,"terasa, lođa",,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/trosoban-stan/6492e84692ec818b990c5dc0,"Ruzveltova,Zvezdara opština",2.823,9.916666666666666
8465,209311.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Vračar,53.0,,-1,,-1.0,,,2.0,ne,,,0,,,,,kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/dvosoban-stan/64d4d91b7946d788630a3351,"Vračar,Vračar",2.702,9.716666666666667
8466,150000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Metohijska,47.0,,5,,6.0,da,centralno grejanje,1.0,ne,,,1.0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/jednosoban-stan/64d4e6577946d788630a3486,"Metohijska,Vračar",4.137,14.55
8467,150000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Metohijska,47.0,uobičajeno stanje,5,1992.0,6.0,da,centralno grejanje,1.0,ne,,da,1.0,lođa,,prazno ,"telefon, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/jednosoban-stan/64d4eec2baece028f205c2f5,"Metohijska,Vračar",4.137,14.55
8468,150000.0,stan,prodaja,"Gradić Pejton, Čubura, Vračar, Beograd",Beograd,Vračar,Čubura,Metohijska,47.0,,5,,6.0,da,centralno grejanje,1.0,ne,,,1.0,"podrum, terasa",,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/gradic-pejton-cubura-vracar-beograd/jednosoban-stan/64d4f279baece028f205c3ce,"Metohijska,Vračar",4.137,14.55
8469,150000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Metohijska,47.0,uobičajeno stanje,5,,6.0,da,centralno grejanje,1.0,ne,,,1.0,"podrum, lođa",,prazno ,"kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/jednosoban-stan/64d527807668fdc3f109a025,"Metohijska,Vračar",4.137,14.55
8470,170000.0,stan,prodaja,"Južni Bulevar, Vračar, Beograd",Beograd,Vračar,Južni Bulevar,Sime Igumanova,53.0,uobičajeno stanje,-1,1968.0,12.0,da,centralno grejanje,2.0,ne,,,1.0,,,prazno ,"kablovska, internet, interfon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/juzni-bulevar-vracar-beograd/dvosoban-stan/64ad9a7203fbb147b70284f7,"Sime Igumanova,Vračar",4.444,14.483333333333333
8471,625920.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Stojana Protića,153.0,novo,2,,5.0,,centralno grejanje,4.0,da,,,1.0,terasa,,prazno ,"klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/cetvorosoban-stan/641ec77c9c0b32d855047da2,"Stojana Protića,Vračar",2.874,10.3
8472,646380.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Stojana Protića,158.0,novo,1,,5.0,,centralno grejanje,4.0,da,,,1.0,terasa,,prazno ,"klima, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/cetvorosoban-stan/641dca5e12d87317fe0b1bf5,"Stojana Protića,Vračar",2.874,10.3
8473,900000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Patrijarha Varnave,180.0,novo,1,2023.0,4.0,,,4.0,da,1 garažno mesto,,1.0,terasa,,prazno ,Kanalizacija,,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/cetvorosoban-stan/64134c76f570e71acd04f534,"Patrijarha Varnave,Vračar",2.831,9.666666666666666
8474,229000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Metohijska,93.0,,7,,8.0,da,centralno grejanje,4.0,ne,,,1.0,"podrum, terasa, lođa",,prazno ,"interfon, Kanalizacija",,,,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/cetvorosoban-stan/63fc9ca2b56ec88ee4089d45,"Metohijska,Vračar",4.137,14.55
8475,436500.0,stan,prodaja,"Gradić Pejton, Čubura, Vračar, Beograd",Beograd,Vračar,Čubura,Cara Nikolaja Drugog,97.0,luksuzno,4,2020.0,6.0,da,centralno grejanje,3.0,da,1 garažno mesto,da,1.0,"terasa, recepcija",,namešteno ,,"kupatila (2), kuhinja, ostava ",,2.0,,,https://www.4zida.rs/prodaja-stanova/gradic-pejton-cubura-vracar-beograd/trosoban-stan/647629301cd1c5290905006f,"Cara Nikolaja Drugog,Vračar",3.026,10.65
8476,340000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Kneginje Zorke,96.0,,1,,2.0,da,etažno grejanje,4.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/cetvorosoban-stan/63f0ecde3de796babc054de1,"Kneginje Zorke,Vračar",2.154,7.366666666666666
8477,150000.0,stan,prodaja,"Kalenić, Vračar, Beograd",Beograd,Vračar,Kalenić,Vukice Mitrović,65.0,uobičajeno stanje,-1,,4.0,da,grejanje na struju,3.0,ne,,,0,,,,"kablovska, interfon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/kalenic-vracar-beograd/trosoban-stan/64d60815962199ff1b0bd5e8,"Vukice Mitrović,Vračar",3.305,11.35
8478,288000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Vračar,96.0,u izgradnji,0,,7.0,da,,3.0,ne,,,1.0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/troiposoban-stan/6486eeba812499984e00d09c,"Vračar,Vračar",2.702,9.716666666666667
